Unified App,Unified App Name,Market,Market Name,Company,Company Name,Company HQ,Company HQ Name,Parent Company,Parent Company Name,Start Date,End Date,Country/Region (from filter),Downloads,Cumulative Downloads,Revenue,Cumulative Revenue,RPD,Usage Penetration,Active Users,Install Penetration,Install Base,Open Rate,Avg Sessions / User,Avg Session Duration,Avg Time / User,Total Time,Avg Active Days,% Active Days,Share of Category Time,Avg MB / User,Avg MB / Session,Paid Downloads,Organic Downloads,% Paid Downloads,% Organic Downloads,Cumulative Avg Ratings,Cumulative Total Ratings,Incremental Avg Ratings,Incremental Total Ratings,Cumulative Favorable %,Cumulative Critical %,Incremental Favorable %,Incremental Critical %
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-02-12,2017-02-18,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-02-19,2017-02-25,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-02-26,2017-03-04,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-03-05,2017-03-11,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-03-12,2017-03-18,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-03-19,2017-03-25,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-03-26,2017-04-01,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-04-02,2017-04-08,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-04-09,2017-04-15,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-04-16,2017-04-22,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-04-23,2017-04-29,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-04-30,2017-05-06,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-05-07,2017-05-13,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-05-14,2017-05-20,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-05-21,2017-05-27,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-05-28,2017-06-03,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-06-04,2017-06-10,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-06-11,2017-06-17,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-06-18,2017-06-24,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-06-25,2017-07-01,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-07-02,2017-07-08,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-07-09,2017-07-15,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-07-16,2017-07-22,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-07-23,2017-07-29,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-07-30,2017-08-05,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-08-06,2017-08-12,Chile,93,93,,,,,,,,,,,,,,,,,,0,93,0.00%,100.00%,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-08-13,2017-08-19,Chile,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-08-20,2017-08-26,Chile,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-08-27,2017-09-02,Chile,416,509,,,,,,,,,,,,,,,,,,0,416,0.00%,100.00%,,,,,,,,
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-09-03,2017-09-09,Chile,666,1175,,,,,,,,,,,,,,,,,,0,666,0.00%,100.00%,4.60,10,4.60,10,90.00%,10.00%,90.00%,10.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-09-10,2017-09-16,Chile,347,1522,,,,,,,,,,,,,,,,,,0,347,0.00%,100.00%,4.58,19,4.56,9,89.47%,10.53%,88.89%,11.11%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-09-17,2017-09-23,Chile,197,1719,,,,,,,,,,,,,,,,,,0,197,0.00%,100.00%,4.58,19,0.00,0,89.47%,10.53%,0.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-09-24,2017-09-30,Chile,208,1927,,,,,,,,,,,,,,,,,,0,208,0.00%,100.00%,4.58,19,0.00,0,89.47%,10.53%,0.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-10-01,2017-10-07,Chile,126,2053,,,,,,,,,,,,,,,,,,0,126,0.00%,100.00%,4.54,26,4.43,7,88.46%,11.54%,85.71%,14.29%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-10-08,2017-10-14,Chile,192,2245,,,,,,,,,,,,,,,,,,0,192,0.00%,100.00%,4.54,26,0.00,0,88.46%,11.54%,0.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-10-15,2017-10-21,Chile,416,2661,,,,,,,,,,,,,,,,,,0,416,0.00%,100.00%,4.56,27,5.00,1,88.89%,11.11%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-10-22,2017-10-28,Chile,1234,3895,,,,,,,,,,,,,,,,,,0,1234,0.00%,100.00%,4.62,32,5.00,5,90.62%,9.38%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-10-29,2017-11-04,Chile,1059,4954,,,,,,,,,,,,,,,,,,0,1059,0.00%,100.00%,4.58,38,4.33,6,89.47%,10.53%,83.33%,16.67%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-11-05,2017-11-11,Chile,985,5939,,,,,,,,,,,,,,,,,,0,985,0.00%,100.00%,4.56,45,4.43,7,88.89%,11.11%,85.71%,14.29%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-11-12,2017-11-18,Chile,892,6831,,,,,,,,,,,,,,,,,,0,892,0.00%,100.00%,4.56,50,4.60,5,88.00%,10.00%,80.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-11-19,2017-11-25,Chile,1652,8483,,,,,,,,,,,,,,,,,,0,1652,0.00%,100.00%,4.51,57,4.14,7,85.96%,12.28%,71.43%,28.57%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-11-26,2017-12-02,Chile,1899,10382,,,,,,,,,,,,,,,,,,0,1899,0.00%,100.00%,4.58,66,5.00,9,87.88%,10.61%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-12-03,2017-12-09,Chile,999,11381,,,,,,,,,,,,,,,,,,0,999,0.00%,100.00%,4.49,71,3.40,5,84.51%,11.27%,40.00%,20.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-12-10,2017-12-16,Chile,1429,12810,,,,,,,,,,,,,,,,,,0,1429,0.00%,100.00%,4.49,71,0.00,0,84.51%,11.27%,0.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-12-17,2017-12-23,Chile,2450,15260,,,,,,,,,,,,,,,,,,0,2450,0.00%,100.00%,4.43,74,3.00,3,82.43%,12.16%,33.33%,33.33%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-12-24,2017-12-30,Chile,1593,16853,,,,,,,,,,,,,,,,,,0,1593,0.00%,100.00%,4.46,78,5.00,4,83.33%,11.54%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2017-12-31,2018-01-06,Chile,2476,19329,,,,,,,,,,,,,,,,,,0,2476,0.00%,100.00%,4.47,81,4.67,3,83.95%,11.11%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-01-07,2018-01-13,Chile,1388,20717,,,,,,,,,,,,,,,,,,0,1388,0.00%,100.00%,4.49,85,5.00,4,84.71%,10.59%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-01-14,2018-01-20,Chile,1762,22479,,,,,,,,,,,,,,,,,,0,1762,0.00%,100.00%,4.49,86,4.00,1,84.88%,10.47%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-01-21,2018-01-27,Chile,13377,35856,,,,,,,,,,,,,,,,,,0,13377,0.00%,100.00%,4.56,100,5.00,14,87.00%,9.00%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-01-28,2018-02-03,Chile,40422,76278,,,,,,,,,,,,,,,,,,0,40422,0.00%,100.00%,4.53,146,4.46,46,87.67%,9.59%,89.13%,10.87%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-02-04,2018-02-10,Chile,2174,78452,,,,,,,,,,,,,,,,,,0,2174,0.00%,100.00%,4.51,160,4.36,14,86.88%,10.00%,78.57%,14.29%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-02-11,2018-02-17,Chile,2087,80539,,,,,,,,,,,,,,,,,,0,2087,0.00%,100.00%,4.50,167,4.29,7,86.83%,10.18%,85.71%,14.29%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-02-18,2018-02-24,Chile,3327,83866,,,,,,,,,,,,,,,,,,0,3327,0.00%,100.00%,4.51,171,5.00,4,87.13%,9.94%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-02-25,2018-03-03,Chile,4831,88697,,,,,,,,,,,,,,,,,,0,4831,0.00%,100.00%,4.50,189,4.33,18,86.24%,10.05%,77.78%,11.11%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-03-04,2018-03-10,Chile,70248,158945,,,,3.56%,475301,3.62%,483949,98.21%,12.04,00:00:38,00:07:46,3679842,1.79,25.53%,,2.25,0.19,0,70248,0.00%,100.00%,4.50,213,4.54,24,86.39%,9.86%,87.50%,8.33%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-03-11,2018-03-17,Chile,32027,190972,,,,1.31%,174843,3.08%,410809,42.56%,7.18,00:00:33,00:03:57,686103,1.76,25.21%,,1.02,0.14,0,32027,0.00%,100.00%,4.36,288,3.96,75,82.99%,13.54%,73.33%,24.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-03-18,2018-03-24,Chile,4656,195628,,,,1.38%,183852,2.86%,381415,48.20%,3.72,00:00:25,00:01:36,293396,1.72,24.60%,,0.4,0.11,0,4656,0.00%,100.00%,4.39,294,4.88,6,84.01%,12.58%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-03-25,2018-03-31,Chile,4347,199975,,,,0.88%,117116,2.80%,374499,31.27%,6.09,00:00:33,00:03:26,396911,2.09,29.87%,,0.45,0.07,0,4347,0.00%,100.00%,4.38,296,3.00,2,83.78%,12.84%,50.00%,50.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-04-01,2018-04-07,Chile,4139,204114,,,,1.03%,138929,2.72%,367747,37.78%,4.31,00:00:43,00:03:07,429753,1.54,21.97%,,0.4,0.09,0,4139,0.00%,100.00%,4.39,299,5.00,3,83.95%,12.71%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-04-08,2018-04-14,Chile,4589,208703,,,,0.84%,1485,4.68%,8245,18.01%,,,,,,,,,,0,4589,0.00%,100.00%,4.40,303,5.00,4,84.16%,12.54%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-04-15,2018-04-21,Chile,5029,213732,,,,0.87%,1534,4.84%,8532,17.98%,,,,,,,,,,0,5029,0.00%,100.00%,4.41,311,4.33,8,84.57%,12.22%,88.89%,11.11%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-04-22,2018-04-28,Chile,4929,218661,,,,1.08%,145853,2.49%,336717,43.32%,7.46,00:00:26,00:03:17,474277,2.54,36.26%,,0.81,0.11,0,4929,0.00%,100.00%,4.40,327,4.38,16,84.71%,12.23%,87.50%,12.50%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-04-29,2018-05-05,Chile,5896,224557,,,,1.01%,138587,2.60%,355693,38.96%,6.58,00:00:29,00:03:14,443256,1.75,25.00%,,1.01,0.15,0,5896,0.00%,100.00%,4.40,337,4.30,10,84.27%,12.17%,70.00%,10.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-05-06,2018-05-12,Chile,7234,231791,,,,0.91%,1615,5.09%,9057,17.83%,,,,,,,,,,0,7234,0.00%,100.00%,4.43,385,4.62,48,85.19%,11.43%,91.67%,6.25%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-05-13,2018-05-19,Chile,10690,242481,,,,1.81%,248425,2.84%,388483,63.95%,13.29,00:00:53,00:11:45,2898892,2.48,35.37%,,1.89,0.14,0,10690,0.00%,100.00%,4.46,431,4.70,46,86.08%,10.44%,91.49%,4.25%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-05-20,2018-05-26,Chile,9052,251533,,,,2.10%,288197,3.43%,469271,61.41%,15.33,00:00:35,00:09:01,2582770,2.92,41.67%,,1.41,0.09,0,9052,0.00%,100.00%,4.52,528,4.75,97,87.50%,9.47%,93.81%,5.15%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-05-27,2018-06-02,Chile,11445,262978,,,,1.81%,250442,3.21%,444525,56.34%,6.95,00:00:38,00:04:25,1101150,2.14,30.61%,,0.67,0.1,0,11445,0.00%,100.00%,4.52,552,4.48,24,87.68%,9.60%,88.00%,12.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-06-03,2018-06-09,Chile,16843,279821,,,,1.74%,269076,3.31%,512993,52.45%,8.89,00:00:54,00:08:00,1759866,2.44,34.91%,,0.86,0.1,0,16843,0.00%,100.00%,4.53,576,4.79,24,87.85%,9.38%,91.67%,4.17%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-06-10,2018-06-16,Chile,12349,292170,,,,2.25%,348665,3.87%,598710,58.24%,8.42,00:00:43,00:06:02,1801385,2.25,32.14%,,0.7,0.08,0,12349,0.00%,100.00%,4.51,597,4.00,21,87.27%,9.72%,71.43%,19.05%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-06-17,2018-06-23,Chile,14857,307027,,,,2.42%,375432,3.91%,604716,62.08%,9.73,00:00:44,00:07:14,2368462,2.00,28.57%,,1.8,0.18,0,14857,0.00%,100.00%,4.53,635,4.76,38,87.72%,9.29%,94.74%,2.63%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-06-24,2018-06-30,Chile,24401,331428,,,,1.57%,243532,4.00%,618943,39.35%,9.20,00:00:57,00:08:53,1720493,2.33,33.33%,,0.66,0.07,0,24401,0.00%,100.00%,4.52,662,4.41,27,87.61%,9.52%,85.19%,14.81%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-07-01,2018-07-07,Chile,17167,348595,,,,1.95%,305577,4.35%,681881,44.81%,8.53,00:00:53,00:07:40,1968135,2.16,30.83%,,0.47,0.06,0,17167,0.00%,100.00%,4.53,696,4.79,34,87.93%,9.20%,94.12%,2.94%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-07-08,2018-07-14,Chile,19630,368225,,,,2.05%,320541,4.90%,767078,41.79%,10.70,00:00:42,00:07:34,2053125,2.20,31.43%,,0.49,0.05,0,19630,0.00%,100.00%,4.52,727,4.10,31,87.48%,9.63%,77.42%,19.35%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-07-15,2018-07-21,Chile,22472,390697,,,,2.96%,462710,5.69%,891542,51.90%,10.50,00:00:46,00:08:05,3193855,1.71,24.49%,,0.57,0.05,0,22472,0.00%,100.00%,4.53,745,4.89,18,87.79%,9.40%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-07-22,2018-07-28,Chile,19272,409969,,,,3.07%,480924,6.05%,947387,50.76%,5.52,00:01:05,00:06:01,2467070,1.69,24.14%,,0.32,0.06,0,19272,0.00%,100.00%,4.52,779,4.38,34,87.68%,9.63%,85.29%,14.71%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-07-29,2018-08-04,Chile,21244,431213,,,,2.50%,395592,5.37%,850085,46.54%,6.59,00:00:37,00:04:06,1315844,1.82,25.97%,,0.32,0.05,0,21244,0.00%,100.00%,4.55,850,4.92,71,88.59%,8.94%,98.59%,1.41%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-08-05,2018-08-11,Chile,35561,466774,,,,3.65%,577713,6.24%,987329,58.51%,7.27,00:00:44,00:05:20,2410079,1.70,24.29%,,0.4,0.05,0,35561,0.00%,100.00%,4.61,986,4.99,136,90.16%,7.71%,100.00%,0.00%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-08-12,2018-08-18,Chile,43177,509951,,,,5.05%,798578,8.04%,1273067,62.73%,7.74,00:00:58,00:07:31,4758494,1.67,23.81%,,0.72,0.09,0,43177,0.00%,100.00%,4.63,1113,4.79,127,90.75%,7.28%,95.28%,3.94%
1000600000809041,MACH,all,All Markets,1000200000481228,Banco Crédito e Inversiones,US,United States,1000200000481228,Banco Crédito e Inversiones,2018-08-19,2018-08-25,Chile,65827,575778,,,,4.13%,653476,9.31%,1474022,44.33%,9.22,00:00:38,00:05:58,2119037,1.74,24.84%,,0.37,0.04,0,65827,0.00%,100.00%,4.65,1237,4.80,124,91.35%,6.79%,96.00%,3.20%
